location,Базель,Базель,Базель,Базель
lat,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°C,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Базель Temperature [2 m elevation corrected],Базель Relative Humidity [2 m],Базель Wind Speed [10 m],Базель Wind Direction [10 m]
20220908T1800,21.87053,47.0,15.124284,268.63608
20220908T1900,20.63053,52.0,10.08,270.0
20220908T2000,19.580528,56.0,5.3517847,222.27368
20220908T2100,18.45053,59.0,10.08,180.0
20220908T2200,17.30053,60.0,10.495713,185.90614
20220908T2300,16.250528,62.0,7.342588,191.30994
20220909T0000,14.700529,69.0,6.130579,183.36646
20220909T0100,13.840529,72.0,6.519877,173.6598
20220909T0200,13.610529,73.0,5.5887027,165.06857
20220909T0300,14.210529,71.0,5.6233797,140.19443
20220909T0400,14.460529,71.0,6.618519,135.0
20220909T0500,15.020529,70.0,5.8603754,137.48955
20220909T0600,15.390529,69.0,5.95906,154.98311
20220909T0700,15.770529,71.0,4.0249224,169.69516
20220909T0800,18.000528,64.0,10.446206,268.0251
20220909T0900,18.70053,61.0,17.339897,274.76364
20220909T1000,19.580528,57.0,17.873556,260.72742
20220909T1100,20.190529,53.0,21.868332,249.77515
20220909T1200,21.12053,47.0,25.071096,254.16762
20220909T1300,20.87053,50.0,23.4,270.0
20220909T1400,21.420528,47.0,24.18707,255.34326
20220909T1500,21.81053,45.0,24.967499,264.2072
20220909T1600,21.29053,46.0,24.863468,267.51044
20220909T1700,20.32053,49.0,22.782625,264.5597
20220909T1800,19.63053,51.0,19.559633,263.65982
20220909T1900,18.930529,53.0,15.517629,266.0091
20220909T2000,18.270529,57.0,14.618837,260.07376
20220909T2100,17.96053,57.0,14.81259,244.05771
20220909T2200,17.530529,60.0,12.10157,247.24902
20220909T2300,17.080528,61.0,11.269782,243.43495
20220910T0000,17.110529,62.0,12.303366,249.44395
20220910T0100,16.39053,68.0,14.512064,246.61478
20220910T0200,16.07053,68.0,13.0447235,242.02054
20220910T0300,15.930529,68.0,12.57426,246.37064
20220910T0400,15.450529,73.0,14.578888,249.77515
20220910T0500,15.200529,76.0,14.145756,255.25644
20220910T0600,14.750529,79.0,13.5515,253.00919
20220910T0700,14.880529,79.0,14.241629,253.85567
20220910T0800,15.490529,77.0,15.39184,259.2157
20220910T0900,15.560529,78.0,16.700275,262.5686
20220910T1000,16.010529,75.0,18.0036,258.4654
20220910T1100,16.46053,71.0,19.70815,260.5377
20220910T1200,16.90053,67.0,21.077686,262.14667
20220910T1300,19.410528,55.0,22.42427,275.52753
20220910T1400,19.250528,56.0,21.746504,276.65442
20220910T1500,19.30053,56.0,18.806337,275.49234
20220910T1600,19.510529,55.0,16.575644,272.48956
20220910T1700,19.14053,56.0,14.764389,271.3972
20220910T1800,19.080528,57.0,12.605142,271.6366
20220910T1900,18.330528,60.0,10.823973,266.1859
20220910T2000,17.660528,64.0,7.0911775,246.0375
20220910T2100,16.930529,69.0,6.193674,234.46233
20220910T2200,16.54053,69.0,8.669949,221.63354
20220910T2300,16.31053,69.0,9.028754,246.50143
20220911T0000,15.780529,72.0,9.178235,244.44003
20220911T0100,15.000529,76.0,8.4963045,233.61565
20220911T0200,14.670529,79.0,7.6367526,225.0
20220911T0300,14.200529,79.0,8.287822,214.38034
20220911T0400,13.380529,81.0,8.049845,206.56505
20220911T0500,13.460529,79.0,6.0347,197.35403
20220911T0600,13.950529,77.0,5.1544156,192.09476
20220911T0700,14.180529,77.0,4.6938252,184.39871
20220911T0800,15.880529,74.0,0.35999998,180.0
20220911T0900,17.65053,69.0,2.0991426,300.96378
20220911T1000,18.82053,62.0,3.096837,305.5377
20220911T1100,19.850529,58.0,1.8,323.13013
20220911T1200,20.860529,54.0,2.16,360.0
20220911T1300,21.95053,49.0,2.7416782,23.198593
20220911T1400,22.80053,44.0,3.8773184,21.801407
20220911T1500,23.32053,41.0,4.1046314,15.255127
20220911T1600,23.56053,40.0,5.937272,14.03624
20220911T1700,23.37053,38.0,5.815978,21.801407
20220911T1800,22.82053,40.0,4.8965297,53.97262
20220911T1900,21.87053,44.0,5.506941,101.30993
20220911T2000,20.14053,55.0,8.714677,128.29016
20220911T2100,18.29053,61.0,9.449572,130.36453
20220911T2200,17.20053,66.0,9.885262,123.11134
20220911T2300,16.100529,70.0,10.805998,119.981636
20220912T0000,15.160529,72.0,11.923557,118.88658
20220912T0100,14.530529,72.0,12.413477,119.53878
20220912T0200,13.990529,74.0,12.594856,120.963745
20220912T0300,13.700529,74.0,11.983188,122.73523
20220912T0400,13.530529,74.0,10.685391,122.61925
20220912T0500,13.290529,73.0,10.883676,124.2157
20220912T0600,12.8005295,74.0,11.885453,125.13419
20220912T0700,13.360529,74.0,12.4811535,123.231705
20220912T0800,15.0505295,73.0,14.81259,115.94229
20220912T0900,17.05053,67.0,17.114204,112.249016
20220912T1000,19.37053,58.0,18.11841,110.95577
20220912T1100,21.600529,49.0,19.130875,109.798874
20220912T1200,23.160528,42.0,17.992796,109.88516
20220912T1300,24.440529,41.0,12.783802,99.72758
20220912T1400,25.360529,37.0,10.495713,95.90614
20220912T1500,25.930529,36.0,8.287822,92.48955
20220912T1600,26.15053,36.0,7.92,89.99999
20220912T1700,25.95053,38.0,9.007196,87.70938
20220912T1800,25.190529,43.0,10.446206,88.02507
20220912T1900,23.250528,52.0,12.6462,94.899086
20220912T2000,21.190529,60.0,12.43434,112.10944
20220912T2100,19.510529,65.0,11.457958,133.72697
20220912T2200,18.010529,66.0,10.009036,127.69424
20220912T2300,16.860529,73.0,10.495713,120.96376
20220913T0000,16.45053,74.0,9.19939,120.57922
20220913T0100,15.920529,75.0,6.763786,115.20112
20220913T0200,15.350529,73.0,5.154415,114.77514
20220913T0300,15.370529,68.0,6.763786,115.20112
20220913T0400,15.090529,68.0,8.311245,107.650116
20220913T0500,14.660529,69.0,8.766573,109.17901
20220913T0600,14.470529,69.0,10.24578,108.434944
20220913T0700,15.080529,66.0,11.620809,106.1892
20220913T0800,18.010529,61.0,13.896187,106.55707
20220913T0900,20.79053,58.0,13.797912,97.49586
20220913T1000,23.670528,54.0,14.05845,92.93567
20220913T1100,26.07053,49.0,14.05845,87.06432
20220913T1200,28.110529,42.0,13.324863,88.45184
20220913T1300,27.47053,41.0,9.726665,92.12109
20220913T1400,28.830528,38.0,11.212135,95.52754
20220913T1500,29.680529,35.0,12.015589,98.61565
20220913T1600,29.98053,35.0,12.224107,103.62699
20220913T1700,30.090528,35.0,13.849477,117.89726
20220913T1800,28.63053,40.0,14.480773,145.12466
20220913T1900,25.80053,50.0,13.281023,147.17145
20220913T2000,23.930529,54.0,11.726277,162.1213
20220913T2100,23.79053,59.0,6.379216,163.61046
20220913T2200,22.770529,69.0,5.3999996,180.0
20220913T2300,21.770529,78.0,5.8603754,222.51045
20220914T0000,21.000528,83.0,2.4149535,333.43497
20220914T0100,21.030529,80.0,6.28713,113.62937
20220914T0200,21.71053,75.0,5.315336,118.30075
20220914T0300,20.110529,86.0,2.4149535,26.565033
20220914T0400,20.330528,80.0,8.225035,113.19859
20220914T0500,20.23053,76.0,4.1046314,142.12502
20220914T0600,20.010529,74.0,4.0249224,206.56505
20220914T0700,19.930529,74.0,3.4152596,161.56505
20220914T0800,21.71053,70.0,6.2145634,259.992
20220914T0900,24.100529,58.0,20.523155,268.9949
20220914T1000,25.090528,53.0,20.674158,262.99872
20220914T1100,26.080528,51.0,21.96,270.0
20220914T1200,26.45053,48.0,23.411074,268.2376
20220914T1300,25.850529,52.0,16.45007,246.8014
20220914T1400,25.250528,54.0,15.124284,268.63608
20220914T1500,27.100529,49.0,13.363711,242.74467
20220914T1600,26.15053,50.0,18.214718,251.56506
20220914T1700,25.48053,52.0,16.981165,265.1355
20220914T1800,23.660528,63.0,18.837322,296.07535
20220914T1900,21.12053,76.0,10.97262,311.0091
20220914T2000,20.39053,80.0,3.2399998,270.0
20220914T2100,20.920528,76.0,8.350138,187.43141
20220914T2200,20.47053,69.0,11.885453,215.13419
20220914T2300,19.660528,72.0,12.313894,217.87498
20220915T0000,20.48053,68.0,12.594856,239.03625
20220915T0100,19.930529,74.0,14.799459,265.8151
20220915T0200,19.010529,79.0,4.5820518,225.0
20220915T0300,18.830528,80.0,6.489992,160.55997
20220915T0400,18.71053,80.0,7.2359104,174.28941
20220915T0500,18.670528,78.0,4.452954,194.03624
20220915T0600,17.71053,87.0,4.1046314,37.87497
20220915T0700,17.840528,88.0,9.0,126.869896
20220915T0800,19.40053,78.0,3.6179552,174.28941
20220915T0900,21.95053,60.0,15.745627,259.46082
20220915T1000,21.930529,59.0,21.96,259.61115
20220915T1100,21.55053,62.0,22.104116,263.4537
20220915T1200,21.170528,67.0,23.411074,268.2376
20220915T1300,19.180529,81.0,21.599998,270.0
20220915T1400,18.660528,84.0,22.42427,275.52753
20220915T1500,18.97053,82.0,20.364674,278.1301
20220915T1600,18.95053,80.0,19.134262,274.31604
20220915T1700,19.47053,76.0,16.954432,266.34778
20220915T1800,18.82053,79.0,15.03835,258.95908
20220915T1900,17.580528,84.0,12.783802,260.27243
20220915T2000,16.910528,86.0,12.371645,261.63412
20220915T2100,16.330528,88.0,11.304229,260.83765
20220915T2200,15.8005295,90.0,10.440001,270.0
20220915T2300,15.840529,89.0,9.0,270.0
20220916T0000,15.740529,88.0,7.208994,267.1376
20220916T0100,15.600529,88.0,5.1544156,257.90524
20220916T0200,14.660529,88.0,4.6938257,237.52881
20220916T0300,14.270529,86.0,4.39436,214.99202
20220916T0400,14.350529,85.0,4.3349743,184.76364
20220916T0500,14.410529,87.0,4.73506,171.25385
20220916T0600,14.090529,89.0,4.379589,170.53767
20220916T0700,14.0505295,88.0,2.7416782,203.1986
20220916T0800,15.810529,83.0,4.802999,257.00537
20220916T0900,16.72053,81.0,9.504272,307.30396
20220916T1000,16.170528,86.0,10.1887,327.99463
20220916T1100,13.810529,90.0,17.208603,344.21924
20220916T1200,13.760529,86.0,19.839235,348.48615
20220916T1300,15.390529,76.0,13.979871,348.11133
20220916T1400,16.110529,71.0,13.854155,335.43283
20220916T1500,15.760529,72.0,12.096214,323.47113
20220916T1600,15.8005295,73.0,12.88981,305.90973
20220916T1700,15.560529,71.0,12.768586,319.57394
20220916T1800,15.280529,68.0,10.630672,331.69925
20220916T1900,14.350529,71.0,9.659814,333.43497
20220916T2000,13.210529,74.0,7.172949,287.52557
20220916T2100,12.500529,70.0,8.311245,265.03027
20220916T2200,11.650529,70.0,10.383987,303.69006
20220916T2300,10.420529,72.0,9.449572,310.36456
20220917T0000,9.780529,70.0,7.9036193,300.0686
20220917T0100,9.440529,72.0,5.8603754,280.61966
20220917T0200,9.930529,73.0,5.4119864,273.8141
20220917T0300,9.720529,77.0,8.557102,284.62088
20220917T0400,8.870529,82.0,10.739833,283.57043
20220917T0500,8.320529,84.0,13.004921,274.76364
20220917T0600,8.000528,83.0,13.556282,280.71313
20220917T0700,7.7605286,82.0,14.154915,277.30576
20220917T0800,8.380529,79.0,17.81909,278.1301
20220917T0900,9.5505295,74.0,19.881649,275.19443
20220917T1000,10.410529,71.0,22.346113,272.7702
20220917T1100,11.720529,64.0,23.73271,279.60522
20220917T1200,12.160529,62.0,26.758923,280.8564
20220917T1300,13.100529,57.0,14.039999,292.61987
20220917T1400,13.620529,53.0,14.118243,289.359
20220917T1500,14.220529,48.0,13.854155,294.56717
20220917T1600,14.280529,46.0,21.470612,304.75592
20220917T1700,14.170529,49.0,21.194187,290.89777
20220917T1800,13.730529,50.0,18.556595,288.08344
20220917T1900,13.430529,51.0,17.25373,293.35556
20220917T2000,12.770529,53.0,14.973577,297.1811
20220917T2100,12.210529,56.0,11.631956,291.8014
20220917T2200,10.770529,61.0,10.308831,282.09476
20220917T2300,10.060529,64.0,9.422101,276.58194
20220918T0000,9.160529,67.0,8.647496,267.61407
20220918T0100,8.790529,69.0,8.557102,255.37914
20220918T0200,8.650529,69.0,8.311245,252.34988
20220918T0300,8.400529,70.0,10.137692,253.49564
20220918T0400,8.480529,71.0,10.739833,256.42957
20220918T0500,8.480529,72.0,9.885262,259.50854
20220918T0600,7.6005287,77.0,11.113451,245.09525
20220918T0700,8.610529,73.0,10.30883,245.22485
20220918T0800,10.610529,67.0,16.199999,270.0
20220918T0900,11.630529,63.0,18.374111,272.24576
20220918T1000,12.160529,60.0,18.36353,271.12332
20220918T1100,13.610529,54.0,19.469976,266.8202
20220918T1200,14.740529,49.0,20.519999,270.0
20220918T1300,16.79053,45.0,19.35314,279.63754
20220918T1400,17.39053,41.0,21.03152,276.8817
20220918T1500,17.65053,40.0,22.862125,277.23694
20220918T1600,17.40053,41.0,23.664352,283.1906
20220918T1700,17.04053,42.0,22.668568,280.0607
20220918T1800,16.87053,42.0,20.721119,277.98932
20220918T1900,16.07053,42.0,15.84409,271.30197
20220918T2000,14.960529,46.0,14.081478,265.6013
20220918T2100,13.980529,49.0,16.167967,258.43988
20220918T2200,13.980529,47.0,16.56,270.0
20220918T2300,13.160529,50.0,14.689589,287.10272
20220919T0000,12.350529,55.0,11.966954,285.70865
20220919T0100,12.430529,57.0,10.163227,292.9321
20220919T0200,11.960529,59.0,7.0911775,293.9625
20220919T0300,11.720529,61.0,6.28713,293.6294
20220919T0400,11.540529,63.0,5.6233797,320.19443
20220919T0500,11.010529,67.0,5.8603754,349.38034
20220919T0600,10.410529,69.0,5.0142193,338.9625
20220919T0700,10.290529,72.0,5.495161,328.39252
20220919T0800,10.700529,72.0,10.24578,341.56506
20220919T0900,11.590529,65.0,11.013882,348.69006
20220919T1000,12.730529,58.0,9.885262,349.50854
20220919T1100,13.840529,53.0,9.255571,346.50427
20220919T1200,14.730529,49.0,9.449572,342.25534
20220919T1300,16.110529,42.0,8.759178,350.5377
20220919T1400,16.740528,40.0,9.885262,349.50854
20220919T1500,17.030529,40.0,9.885262,349.50854
20220919T1600,17.090528,41.0,11.609651,352.875
20220919T1700,16.71053,41.0,13.363711,355.36456
20220919T1800,15.870529,44.0,12.24,360.0
20220919T1900,14.560529,50.0,11.252519,7.352371
20220919T2000,13.130529,56.0,8.766573,19.179016
20220919T2100,12.090529,61.0,4.072935,44.999985
20220919T2200,11.360529,63.0,4.0249224,116.56505
20220919T2300,10.840529,65.0,4.8965297,126.027374
20220920T0000,10.470529,65.0,3.319036,139.3987
20220920T0100,10.0505295,67.0,1.9386592,158.1986
20220920T0200,9.440529,70.0,1.2979984,213.69006
20220920T0300,8.760529,74.0,3.319036,257.4712
20220920T0400,8.290529,76.0,3.6179552,275.7106
20220920T0500,7.8705287,79.0,3.6,306.8699
20220920T0600,7.3705287,81.0,3.8268526,311.1859
20220920T0700,7.6805286,80.0,2.1897945,279.46234
20220920T0800,9.080529,73.0,1.8,306.8699
20220920T0900,10.690529,68.0,3.0758414,339.44397
20220920T1000,12.700529,62.0,4.32,360.0
20220920T1100,13.820529,54.0,6.8399997,360.0
20220920T1200,14.420529,52.0,12.074766,349.69516
20220920T1300,16.690529,46.0,15.856356,357.39746
20220920T1400,17.170528,43.0,15.188415,5.440323
20220920T1500,17.40053,42.0,14.561099,8.530762
20220920T1600,17.32053,41.0,13.493999,9.211014
20220920T1700,16.89053,43.0,13.358861,14.03624
20220920T1800,16.030529,46.0,11.874544,14.03624
20220920T1900,14.220529,53.0,11.525623,14.470276
20220920T2000,12.850529,57.0,8.0899935,32.275635
20220920T2100,11.870529,60.0,4.829907,63.43495
20220920T2200,10.710529,65.0,3.6179552,95.71059
20220920T2300,10.440529,65.0,2.16,89.99999
20220921T0000,9.970529,69.0,5.815978,111.80141
20220921T0100,9.420529,73.0,8.089993,110.854454
20220921T0200,8.280529,75.0,5.904439,127.56859
20220921T0300,7.0005283,77.0,3.396233,147.99461
20220921T0400,6.5305285,78.0,1.9386592,111.80141
20220921T0500,6.0005283,79.0,1.4399999,89.99999
20220921T0600,5.8205285,79.0,2.2768397,108.434944
20220921T0700,6.1505284,76.0,3.096837,125.537674
20220921T0800,7.6205287,69.0,2.8799999,89.99999
20220921T0900,9.990529,64.0,5.634891,63.43495
20220921T1000,13.760529,53.0,13.910169,79.56252
20220921T1100,15.260529,44.0,18.888851,82.33319
20220921T1200,16.530529,38.0,17.935081,79.592285
20220921T1300,18.020529,34.0,18.35647,78.69006
20220921T1400,18.63053,32.0,18.175545,82.03039
20220921T1500,18.90053,31.0,18.448023,84.40066
20220921T1600,18.80053,31.0,18.775301,85.60129
20220921T1700,18.270529,34.0,16.919998,89.99999
20220921T1800,17.32053,37.0,13.339445,86.90593
20220921T1900,15.710529,44.0,11.542478,86.42367
20220921T2000,13.890529,50.0,10.446206,88.02507
20220921T2100,11.810529,57.0,8.28,89.99999
20220921T2200,10.190529,64.0,4.6938252,94.398705
20220921T2300,9.410529,66.0,1.9386592,111.80141
20220922T0000,8.770529,67.0,2.9024127,150.25511
20220922T0100,8.120529,67.0,3.8939953,146.30994
20220922T0200,7.3705287,68.0,4.198285,149.03624
20220922T0300,6.7005286,70.0,4.198285,149.03624
20220922T0400,6.2705283,72.0,4.2136917,160.01689
20220922T0500,6.1705284,72.0,4.2136917,160.01689
20220922T0600,6.0505285,71.0,4.0249224,153.43495
20220922T0700,6.1905284,71.0,4.39436,145.00798
20220922T0800,7.5305285,66.0,4.3498964,114.44395
20220922T0900,9.720529,61.0,5.8603754,100.61965
20220922T1000,12.240529,56.0,6.87779,83.99099
20220922T1100,14.420529,52.0,6.1305785,49.76364
20220922T1200,16.170528,47.0,6.9247384,27.897263
20220922T1300,17.73053,44.0,9.114471,80.90972
20220922T1400,18.580528,42.0,6.9527545,68.7495
20220922T1500,19.090528,40.0,4.8433046,48.01277
20220922T1600,19.190529,38.0,3.671294,11.309921
20220922T1700,18.930529,39.0,3.219938,26.565033
20220922T1800,18.270529,41.0,3.319036,77.47118
20220922T1900,17.580528,43.0,4.6938252,94.398705
20220922T2000,16.22053,51.0,6.763786,115.20112
20220922T2100,14.140529,59.0,7.127636,135.0
20220922T2200,12.850529,62.0,6.4096174,128.15723
20220922T2300,11.710529,65.0,7.491114,125.21759
20220923T0000,10.8005295,68.0,7.9932966,125.83765
20220923T0100,10.120529,70.0,7.9036193,120.06859
20220923T0200,9.570529,73.0,9.19939,120.57922
20220923T0300,9.080529,75.0,10.315115,119.248825
20220923T0400,8.610529,76.0,11.119281,119.054596
20220923T0500,7.6905284,78.0,9.178235,115.55997
20220923T0600,6.7005286,82.0,7.172949,107.52557
20220923T0700,6.8905287,80.0,6.5693827,99.46232
20220923T0800,9.430529,72.0,6.162207,96.70984
20220923T0900,12.620529,61.0,5.815978,111.80141
20220923T1000,15.110529,54.0,1.2979984,123.69006
20220923T1100,16.98053,53.0,0.35999998,270.0
20220923T1200,18.55053,55.0,1.0182338,315.0
20220923T1300,21.04053,35.0,4.1046314,285.25513
20220923T1400,22.270529,33.0,6.519877,276.34018
20220923T1500,22.81053,36.0,9.72,270.0
20220923T1600,22.90053,41.0,11.879999,270.0
20220923T1700,22.54053,43.0,12.605142,268.36343
20220923T1800,21.770529,45.0,11.165805,271.84763
20220923T1900,20.350529,51.0,8.28,270.0
20220923T2000,19.680529,53.0,3.396233,212.00539
20220923T2100,18.87053,56.0,7.072878,165.25644
20220923T2200,17.840528,59.0,7.5170207,163.30075
20220923T2300,17.89053,59.0,6.439876,153.43495
20220924T0000,17.270529,61.0,5.5887027,194.93143
20220924T0100,16.45053,70.0,5.6920996,198.43495
20220924T0200,15.560529,81.0,7.0911775,156.0375
20220924T0300,15.320529,86.0,6.2145634,169.99202
20220924T0400,15.070529,89.0,6.489992,199.44003
20220924T0500,14.810529,77.0,14.494192,255.61862
20220924T0600,13.220529,81.0,19.523155,264.70993
20220924T0700,12.490529,87.0,8.78872,235.00798
20220924T0800,13.830529,79.0,6.28713,203.62938
20220924T0900,15.420529,70.0,5.0528407,175.91438
20220924T1000,16.89053,62.0,5.6920996,161.56505
20220924T1100,18.180529,54.0,4.32,180.0
20220924T1200,19.240528,49.0,1.4399999,180.0
20220924T1300,16.350529,73.0,5.937272,255.96376
20220924T1400,16.930529,71.0,9.178235,205.55997
20220924T1500,18.010529,66.0,11.435313,208.17859
20220924T1600,18.48053,63.0,11.983188,212.73523
20220924T1700,18.610529,61.0,10.296251,216.46924
20220924T1800,17.81053,65.0,9.360001,202.61987
20220924T1900,15.420529,75.0,9.3876505,184.39871
20220924T2000,14.990529,76.0,8.049845,153.43495
20220924T2100,14.970529,76.0,7.42159,129.09386
20220924T2200,14.410529,76.0,5.991594,147.26477
20220924T2300,13.790529,76.0,5.815978,158.1986
20220925T0000,13.270529,78.0,5.95906,154.98311
20220925T0100,12.970529,80.0,6.1305785,139.76364
20220925T0200,12.830529,79.0,5.315336,118.30075
20220925T0300,12.060529,82.0,6.638072,102.52881
20220925T0400,11.270529,85.0,7.628263,109.29004
20220925T0500,11.040529,86.0,7.729527,117.75854
20220925T0600,10.720529,88.0,7.0911775,113.96249
20220925T0700,10.830529,88.0,7.8954163,114.22774
20220925T0800,12.640529,83.0,8.089993,110.854454
20220925T0900,14.740529,75.0,8.225035,113.19859
20220925T1000,16.600529,68.0,3.7064266,150.94539
20220925T1100,16.740528,64.0,5.815978,248.1986
20220925T1200,16.82053,61.0,8.647496,272.38596
20220925T1300,17.350529,60.0,8.209263,322.12503
20220925T1400,16.830528,60.0,9.504272,322.69604
20220925T1500,17.440529,56.0,9.931042,316.4688
20220925T1600,17.260529,54.0,8.435069,320.19443
20220925T1700,16.850529,55.0,7.491114,324.7824
20220925T1800,16.510529,56.0,7.69592,349.2157
20220925T1900,15.740529,60.0,6.849467,3.0127716
20220925T2000,15.230529,65.0,2.2768397,341.56506
20220925T2100,14.720529,67.0,5.815978,248.1986
20220925T2200,13.5505295,70.0,10.308831,257.90524
20220925T2300,12.920529,73.0,7.754637,248.1986
20220926T0000,12.710529,74.0,7.24486,243.43495
20220926T0100,12.380529,74.0,8.161764,228.57634
20220926T0200,11.470529,77.0,7.2,216.8699
20220926T0300,10.560529,80.0,6.618519,225.0
20220926T0400,10.210529,81.0,6.1094027,225.0
20220926T0500,10.820529,80.0,5.904439,232.43141
20220926T0600,11.180529,82.0,7.342588,258.69006
20220926T0700,11.530529,81.0,9.360001,247.38014
20220926T0800,12.700529,75.0,9.585739,235.71313
20220926T0900,14.060529,62.0,15.683776,260.7539
